cpu_usage,gpu_usage,memory_usage,server_load,power_consumption,current_temp,ambient_temperature,humidity,cooling_level,dielectric_temp,future_temperature,future_workload,cooling_demand
24.310290662350432,91.07251941995197,60.27170298453655,64.36762791691136,433.57747430268097,74.30915276104905,30.33723164260212,53.402455878073695,51.368227721796416,43.78233385739284,76.91257371541272,69.22024701697741,86.73557102315402
96.88029937971511,23.38710330821401,60.88674706678164,52.78438173681445,326.3512740317236,52.471684561537046,34.48854476284825,60.263567694071256,82.87465285333533,36.85736439301223,49.957854169245934,52.24123841637017,43.515869475960834
97.9751552491795,98.70067849957758,98.78137051919956,98.41046919941834,558.6179802211783,97.3513685688471,34.06101740800128,60.48942172032234,38.55110763073982,50.368391154653224,99.0,99.0,100.0
30.12056688430472,69.78136091212124,50.89598982187615,53.917043300994635,367.0896989739345,53.16686879552412,19.930479067393694,55.14719586778399,59.0230775677845,40.229176887738625,52.54924310925837,54.76690781553118,49.568751310874504
45.50649222669094,21.927355332107027,29.947185189905696,31.35901008994059,255.53706570294412,50.776057912855016,28.5452623730089,56.12239304297671,35.97231211316831,34.56668315308055,54.13738872396316,32.18945075248135,40.73596680121885
44.517475968776445,48.93526806011189,49.959641570394155,47.16815122357771,325.9186681934353,56.658276480705126,26.737821315716783,58.50959038223429,49.74070867409526,38.886083376170966,57.72394254815683,47.09455993040302,52.79678359173382
96.24286662512198,53.843010365365394,73.67295137754375,70.80295286926803,420.63305570799173,70.56274363449873,22.082475519229284,37.27589984325992,29.665979143298692,43.71555465560616,71.51025218548926,62.47948688829299,76.00549042765243
26.005447427124743,40.76438821582383,36.55922510072239,34.860811900344196,277.5896662191556,55.320129795259874,29.348481554857464,40.169596136048895,34.421676410650306,35.07911897028962,56.810631298663736,30.783316533901754,45.043598343005996
42.05574777223064,54.804137106082266,49.95310106819137,49.70478137254162,333.5667654228376,69.05299400564694,31.589976781453725,53.83701168472723,26.131927396165395,42.338812206693035,72.79341725405052,48.74711725297515,75.93496599525314
80.9457126217894,76.5951124441456,76.24658068781852,78.33535251520311,457.4703454767819,67.21350732491958,24.298025747453494,49.53568955573064,66.36910786477219,43.399903482442,65.26983144976865,82.59236297709725,73.61007903806293
56.82598670334778,19.538309009240066,37.761446790881564,34.45338008688315,260.3151608492718,42.90308595773225,22.121998561790406,43.07729692848143,48.2963122328467,33.796323431597465,43.18033080733916,39.29649586840526,27.431524170881264
20.539067600094107,89.25692798585065,55.646737421404765,61.76978383154803,417.3588105651432,79.85173363107081,31.415911056324752,49.953265967871715,26.519021606556777,43.61625688169021,84.65101414011757,59.56726103718041,96.09219808987662
41.95124208307989,67.48663447851251,55.2851647181475,57.272477520339464,377.292161173989,72.8441633737258,34.77075922948065,53.173244580706616,37.79200938019959,39.983714194540326,74.80266030575355,53.93046767882312,79.71235661080671
26.417898116514905,35.373470013752396,28.282672827491687,31.791241254857397,270.68255302101704,40.84508424482185,19.363973676247916,50.73534168710764,50.77976202422461,36.86120658176509,40.33940972944024,33.742507599773106,24.419390263623125
32.6954487799547,25.208995277715857,30.301367788230728,28.203576678611395,250.2875920477254,47.960044580491505,27.464969181236807,52.14838068409699,40.998432024521314,36.002884040100554,49.19559045232522,29.571463694304537,32.576487400734926
54.66971332423204,31.574466184942143,40.04078435250072,40.8125650406581,294.3972079431555,53.77833837779708,22.90671940508435,52.43714664267837,31.577203645565174,38.37714842471884,55.365417476477354,40.069808015622854,46.861640860828985
69.97223955570578,77.66027953018211,74.58136946780671,74.58506354039159,450.0659761405586,60.77598594486317,25.001295540503566,45.46604799628986,89.71468581858694,42.55401674455011,57.14156066157714,78.38631901356838,59.10095037232616
92.57396020025134,26.129742888743753,55.88382168343176,52.707429813346785,335.4729546248446,63.32572629893195,27.766042924058503,60.25486330274816,30.48292824697171,42.33806954661812,65.69080507146573,51.115037260095086,67.40193322814993
56.0297573796825,41.93591308699172,52.00043955984198,47.57345080406803,322.6620555126909,59.89405575840888,31.882190471016813,48.17404725710655,48.270832206868064,38.455211743023945,62.23004800196142,52.748055439471024,64.88496048736044
30.434717172919925,90.0621370214366,59.31955686816396,66.21116908202993,431.2809755347368,82.9030687685055,33.4100258863973,53.72713987741976,28.767353053127305,46.024397448250305,85.75486594418555,61.83713551330642,100.0
56.9445760939163,89.55643989153523,75.55928568252202,76.51169437248765,460.12074924883876,64.12227656134051,23.29927515252432,42.45467419443397,75.79597194295077,40.90302474545434,62.42742941137074,82.74832964864628,69.99555073979157
40.10319388699986,83.09190011580914,58.482600897046154,65.89641762428542,430.62966937476523,55.44972194358961,20.1673072596437,46.91861871681102,79.79715243346652,38.71310939206057,52.945470985380105,70.71566921786223,54.86893042511792
57.75975101458846,32.4101162427188,43.850501576684984,42.54997015146667,292.7399398754835,57.78611199588036,33.44365954267168,52.50175384298362,50.06385625727299,37.20390814731735,60.32671573232816,47.592984900710846,55.137341729073206
54.518203741833005,64.41942695368365,55.61369681832505,60.45893766894339,396.6301953500262,65.5371702622886,33.846010802221414,51.95399550767627,72.24881179076692,41.21105886861538,63.65763046452069,61.71015733181164,63.23109471413456
74.80709273497561,93.15866431444232,87.38742662796318,85.81803568265563,502.4886473371968,65.7511772098077,19.92504677929284,64.54523596887003,82.91735648344506,42.74523005632171,62.93257667943097,95.25217624327682,75.40029211690756
62.03223834555377,45.51124064444159,50.209832605573936,52.11963972488647,340.7436403580626,63.67640182519512,31.648508626166194,35.138960690138084,45.01243787683582,39.45800048369193,65.71780597038256,50.970241867654536,68.85952051563889
49.79517879830303,29.989829241658395,39.51202014904226,37.91196906431625,273.29209243246123,42.90865007994044,20.998578770605796,49.95103318218439,51.41940871284109,37.88646410139469,43.03064593060851,33.819597979104294,30.25399844978435
11.15231217977336,69.05482610948724,37.52785687958831,45.893820537601684,349.683021172345,60.987821869053775,20.52726637180292,47.43872371181071,26.40122510589829,41.97203951718429,62.80838447143407,42.50598947393315,58.273986665165424
89.02877747078281,28.25742800289864,56.16860450215006,52.56596779005231,322.5744198034692,62.2099194116833,26.025138066869985,51.94523399787849,24.928147957126427,42.67237154402144,64.00838894201632,55.93737013378619,67.17993965031596
45.267149357028686,59.80798948643139,49.77949138917574,53.99165343467031,355.85490656386366,65.96102861276984,32.650355557229794,63.38346386400898,47.99819872098147,39.121286550523166,67.11742436739642,52.18219857850529,69.69231818884187
67.98530688809332,12.41154333281003,37.97420240591527,34.64104875492335,249.2585061157335,53.41968723066009,29.422176641178382,35.59131613263092,27.80814364884304,38.596043575668446,55.222933813816006,30.77771304355599,46.95482584195778
18.750842562822374,31.642324998951413,26.974719235732167,26.485732024499796,247.7764246494861,43.03975638160357,32.113737697638854,46.915505888553646,70.10638524279847,31.038287407629362,41.75299909966219,18.136836164157796,19.68070522863449
43.41293191871949,62.53624988381789,51.119100027851694,54.88692269777853,370.10489977603964,60.61474405118866,24.959998087251087,51.5614154255594,52.70948968514875,39.036226856867046,59.26299486446196,50.8053956525043,57.394113438523156
86.42518187901632,53.38137664420671,73.05969707676425,66.59889873813056,408.45824189158174,69.35020485789289,25.228629575976967,35.67407924960352,40.15080195387095,43.60623042472251,69.82131957982634,63.484626222624144,73.0262411658809
33.963044733704464,11.636770212724539,26.114297925698494,20.56728002111651,195.7066459040019,35.72007204855028,27.80078008374231,43.22165662061618,61.5633501886845,32.20541514295833,35.19814650594923,21.071367132386772,15.030443509911569
62.845483718161496,69.18826403461674,63.41984410537671,66.65115190803465,423.58299701511726,64.80977203545518,25.119098923165243,46.494155847484926,58.91882789621282,40.137611055170815,63.753012439034315,64.91108647655045,63.9885603433714
44.25801403569393,35.693742572592285,38.8212600358627,39.11945115783294,293.7659363299573,47.38316530611868,23.051069165593976,51.99213920890692,55.703780164932475,36.80466150297924,46.3926056459003,42.02456120716287,36.495668529459145
12.74411588539305,33.341499942684436,23.803431359640783,25.10254631976788,228.07088297499692,42.59512485144336,26.438226202421017,52.90528546750667,45.06829181127206,35.000745660430454,43.446642823408226,26.001773413408177,30.620462295725943
48.26480579712967,31.929780958280507,42.650111919098684,38.463790893820175,290.00178956375663,48.341588684871205,29.809840004525256,43.16435411689888,64.26730001518153,34.764545583186035,47.39890375308207,38.22746763067513,36.89656673239324
26.29169773779853,58.22918431667387,45.244007714247466,45.45418968512374,334.8629280479758,54.25873182938125,31.711539513644645,54.76350100132152,71.92074233883893,37.643044949881386,51.36475307436907,37.82143037663501,43.13945667498943
12.987246115550299,72.07040378496876,40.90761700923994,48.43714071720138,360.5179535174306,66.32358405735705,34.50799016781125,63.32799467340302,55.566066249309785,39.65905626179677,68.10294456621376,49.10637898843138,68.39892213999374
13.25667185496335,63.068019184902724,36.002416218234664,43.14348025292698,318.1822819740049,48.941019236719164,19.308204427696555,55.88866327634419,45.49062228260496,38.75138295915059,47.60594090688944,45.20633223614759,36.40932473625734
65.0784411264568,88.85201959302066,77.89213586519716,79.3425882063951,471.37412271251156,77.7242809971643,18.414813286461147,61.1029662170279,21.595205813779035,49.226559631041404,80.82043885075758,84.56031775282787,100.0
52.22905458674398,65.84798622643494,62.02793732008016,60.400413570558555,399.80154721914465,68.87078918132507,31.060648035696808,47.533003465020016,51.601775170780265,42.110278178216035,68.82351939357794,58.89861113011541,70.94770008672877
30.557482092392075,13.746293877636209,18.294879462881454,20.470769163538556,214.4462518855684,35.0,25.27214327350966,46.529799414790446,70.97354620198024,29.69870107128032,35.0,15.216209374397621,15.0
93.1364179616441,51.598734501238404,73.2748673451269,68.21380788540068,400.1893749102747,61.152907806835174,34.8498666443286,41.950151041503304,90.70488306013442,40.349233685946864,56.54200790363558,60.364006197113966,53.86894610291541
26.406567068694397,79.38301814744105,51.695794681401566,58.19243771594238,384.15604382661337,58.05874326780727,34.47474471239379,61.51357654890277,89.58142123964097,39.61545388892179,55.4775558673979,55.1978157331457,50.87429514688433
71.24981438873371,23.6967356642471,49.999940026415345,42.717967154041744,287.2308817226812,41.08831311621947,21.804899451984593,51.10923268680241,64.47049511312774,36.56065799619021,39.16334739877743,40.905292028544935,25.058342310881066
58.47544861360426,17.741821632115503,37.37626082742547,34.035272424711,254.1742083748983,39.420993712449764,22.415814323925545,56.702603410657545,57.19068013090781,33.23669038659439,38.88164389461565,39.45332069423836,23.63337191876086
84.90620843629165,54.068040904243716,69.33181728888087,66.40330791706289,404.1544969180117,64.57696263389997,32.01957642072753,45.43427623706579,70.85121144192976,41.20355868238262,63.73821764419586,67.60342160548812,69.37417515296696
86.3218896844626,73.0443049276381,82.37920393295971,78.3553388303679,464.46409296482057,70.47862429536215,29.562393119925105,53.55834134645553,76.4537479668231,41.75629512650738,68.3843554745997,80.4637634499292,77.9859014472485
39.490459174804485,76.1722348099531,55.117426160765255,61.49952455589365,408.6954167315609,81.13186893703063,32.14628102528161,50.224032012825084,20.47894037876252,43.039732704695254,85.99048105245853,61.622735048036574,100.0
57.51871341499528,79.40624016845177,65.31832190233919,70.65122946706919,443.0899762662511,74.82583121429454,27.201531837493874,63.88976011576984,45.64041245290146,44.42252505905889,74.25684103318147,63.89998740735506,82.74843838740759
36.48479389131983,73.02731588943007,51.29485970212513,58.410307090185974,390.34236743973906,71.36372379210695,23.880011968200265,53.62746553302431,23.430652535938464,44.46196258157534,74.44379501328326,60.24581842412631,81.46507031195848
77.7958527670858,70.81328851797896,73.87179229354636,73.6063142176217,437.10589532345466,77.83668542264476,34.95111650268109,47.78543906707919,53.85402682472566,42.53956226666539,76.36816720881232,63.43011301449418,86.82649196144072
17.24953201419416,70.56443788464946,45.143074663670895,49.23847553646734,349.1752527789662,64.5364354739674,34.164680558256975,39.531736753427005,52.42511007819515,40.412919492437595,65.99370010825236,43.10217663186305,66.56187139786498
30.236005318415586,28.966318658232414,25.850234651400093,29.47419332230568,252.3134873944041,41.17292203287112,24.26494784330394,60.93074749518911,55.49074300186679,35.917836802416794,40.64204487465667,28.441357480149037,23.98691312032983
77.84112232867658,85.185707302403,83.60160674308378,82.24787331291243,486.7653162010355,61.71763075675487,20.23116292060059,35.975785384737556,89.06358858617651,43.436046300029574,55.49721560426314,77.09428579890482,58.269350732800326
47.86691875115272,27.846700676329966,37.78956608767284,35.85478790625906,262.6387757450993,38.94427589580383,27.893513832544777,43.06980213305293,79.81693254778912,32.74414657124816,35.0,32.06779032176752,15.0
62.80180823449873,35.95796950512799,50.939743958825694,46.69550499687629,324.0726415366411,57.111700323062564,31.257466811186944,36.18856476045072,56.03802104433717,36.20969012943851,59.619499001516196,58.70563640605357,60.155435161115584
10.859834572888161,39.05505643371528,25.099138650379412,27.77696768938443,242.99845881165282,48.38375871170222,23.960657830556073,35.996093263740995,25.893387286626556,35.627155013540836,54.3122627147529,36.68509314151127,46.92135308004118
80.45162952159929,27.8133717377881,51.472361287766255,48.868674851312576,310.2692836616438,62.827371127261685,28.819314242241823,56.19427179460703,22.368960861923153,42.70644058330967,68.78311565484198,57.92857547198693,73.44334365302706
80.55207131014168,40.21106713630974,62.90017013319781,56.347468805842524,346.62203833777437,55.15514161359998,33.21188315302897,51.42777128461209,81.29733274718703,37.7019296555836,54.78331577174564,59.75469420762895,52.509468776451
17.183438418691882,15.371335475160178,14.2542128190072,16.09617665257286,183.4341979316542,35.0,32.82032063206743,41.57641962074133,93.18989418643484,27.43355049573567,35.0,19.18960939181239,18.227423051394542
73.28975648795921,30.332471978485586,55.78178556167633,47.51538578227503,324.81722964191425,50.4277878672888,29.055536667897925,40.98627352787435,71.01711818234685,35.060809053429466,48.3711969396923,47.03224124915893,35.977687574073
86.40798047593749,74.71804720920142,82.50466601216931,79.39402051589585,464.1027783135477,60.2850974143839,23.88089487329837,46.13116288953808,94.07371728020433,40.10122389673067,55.17414907852231,71.5849862089185,55.44668631913844
86.86124495118612,90.16246589700201,87.8856228390817,88.84197751867566,507.49764772953506,86.93235411786654,28.069955586087158,62.37090036850073,35.799664175424994,49.173128254328574,90.34918388519095,97.74612358350888,100.0
72.99259689202378,90.90389433924204,79.38571048659485,83.73937536035474,488.9357332671483,74.55845931429329,34.51371659870787,40.429308581284694,84.07888200271843,43.665463444852705,72.75491481327307,82.95572336924211,80.40245017759173
62.17967492627361,24.553624660067026,42.495302086384406,39.60404476654966,291.6057073343382,48.299798005719715,22.388268355919166,54.70209993623877,44.389254816852116,38.25564196603916,48.90547106395122,40.78004391082317,39.507299228078864
30.772440774488828,16.541210512371126,21.0148888841303,22.233702617218206,213.6697768030028,37.122785342669914,23.729053999331867,59.866500976478285,52.31656427463545,31.70094652416769,36.46613852403471,18.04176516162878,15.903807096429333
51.767517065983625,85.13116995825854,70.89470473572152,71.78570880134858,448.24057493939677,83.69618277066188,32.7606117687254,41.17523630110305,28.39397145482959,44.600336665978276,89.2853524196989,77.89821337578297,100.0
13.462231578828849,20.867782346892383,16.7825991891281,17.905562039666968,209.8317495708731,45.78277157412015,23.37465378460476,50.217044260651775,23.11796442877941,32.683159298272734,49.40225015807354,18.60227500777329,33.486784306443205
55.37245051497402,53.50734564286589,55.774812139288784,54.25338759170914,350.9110969395719,45.85221965027556,18.509551027835524,44.23789824773573,72.85105720524851,36.915074502247926,42.76478997894545,59.682719301048174,37.895927501413794
86.39651838522047,25.766331260817346,57.62243244082822,50.018406110578596,327.441632799699,60.842881842125315,34.058441731058394,55.49744084868938,57.28810730063205,38.892389721081585,61.12704530955942,47.77380197252962,59.0291504378163
69.5331779483977,29.19508856339683,50.635217017758514,45.33032431739717,304.4225265064304,48.12437495330261,29.070960609705367,38.19779090923972,69.3383978452277,38.42325442529183,46.91740621748447,47.576466491995895,37.927750769832635
86.6263036296788,79.63230808118634,83.6654359433259,82.42990630058333,485.2224933320756,85.68314467600473,32.93476454212291,47.12420964953099,44.5274871172429,47.24275395900324,88.83769809543251,86.0372376695087,100.0
20.578396872613542,58.45952971851561,35.565032579549545,43.307076580154785,319.16481606137506,46.02781852220736,24.229846092813766,46.88518074827766,72.16004050173967,35.30898601257626,42.65666124530945,42.00007695537917,26.838831519993974
29.99972719915733,16.51443721539148,24.084670954325432,21.90855320889782,215.44659729544568,42.4071426374411,28.531335882163447,48.90482131401717,48.48393351344224,34.39450162316944,42.84400283431796,19.63733183313151,21.861848759655924
45.096404718927246,61.63534086123257,53.63469316389493,55.01976640431044,369.5375336003725,57.46651378359251,31.00301544621618,59.3895721614828,73.85923071698707,40.01770493540907,54.88148501927979,47.35578714299871,49.72355716260812
31.426442098714336,92.50607448687128,58.4483974151093,68.0742215316085,447.7607776393979,68.20508792235994,23.977585683073784,38.0426248534765,56.440381938974426,41.48820445271795,67.80873331091766,72.92872519128005,71.12107494202678
63.70937293136082,73.73741000586423,66.90438347448081,69.72619517606287,428.2752126690247,58.24495887550436,20.07206358672811,40.43448048604041,71.08383904737371,40.37880920572645,55.001768411931685,71.7103885053069,56.06981361250932
59.92347532734351,32.83408774942137,50.08219654028308,43.66984278059023,303.1496171440604,65.81356343959939,31.70187334617769,51.50679626468785,23.255939964111437,40.279495716977024,71.57084694397369,49.70060975894319,74.21353923393127
28.659945911923945,64.37730800773826,45.80685471828474,50.09036316941254,358.6243798734102,69.23277180954912,33.30039309776619,45.60264137908155,37.76529192308615,41.12075860439932,72.22110899550428,52.096324251046994,78.85122870136563
68.7443911376494,18.502642931285468,44.61439163188002,38.599342213831044,272.7950998895647,41.32162661636212,27.97234387398306,40.0404262323459,75.26553087081365,35.92180112755066,41.2864577366647,44.72226440196176,25.036356785434847
44.39972763968529,62.9083938315694,53.6281956065007,55.50492735481575,379.90016394688996,58.29560062597916,20.319475793464463,55.85433662142781,50.32390760782191,39.897969869136176,58.40081564733644,56.84368347663806,60.06893758642125
34.12613865726291,17.068323840019808,22.282497245412806,23.89144976691705,227.5476957261996,40.46823887923873,21.261744520218627,44.701146863465624,36.9992301670241,33.71616575868757,40.96122355153469,20.096247530873807,20.2222606090077
57.52104848519693,88.32703879296979,74.1310625914609,76.00464266986064,464.93750037690086,66.83809467302278,23.513673802961385,44.990057391745935,70.21152163986426,45.080657101064865,66.30905681450875,79.51150799405676,75.17950023900941
50.938093880967195,15.352668491469885,33.64375571324182,29.586838647268806,247.94725961345122,43.71808876741602,20.980150020080213,55.70014672461997,35.07002664942924,35.84681310833713,46.23640228104513,37.50416377418927,36.35866331440281
79.99959654949618,92.51882593367128,84.13634789642735,87.51113418000124,507.04146211112766,64.81476089863861,20.591072226617097,64.77450506475125,89.52507259432215,44.25027223317674,60.3227875125441,81.4384167313692,66.6304211304472
17.84295002620946,77.21906742421591,44.552716594294566,53.46862046501333,380.7836402184713,75.12263207543761,31.29447749039656,56.26234093228929,22.71202853935716,41.15864764293568,78.6663967386089,49.94718192405739,85.66076339734055
36.88613933790607,45.33135501961122,40.68636750279733,41.95326874692917,309.3087381718463,52.07596262438189,26.76655027084046,62.58175919643252,57.27226121793727,38.616570286182686,52.32101751536455,45.49371435621255,44.65717555571767
43.49484982593905,88.13971451961119,68.76173569363472,70.28176864214234,449.64464672975384,83.69255550812242,31.430517417220045,44.14037417294122,26.068946228843913,44.98839411802445,87.79639606099445,65.09888906036085,100.0
82.37828959982376,21.794695874024512,54.98260859510512,46.028133364344214,311.59218062112666,45.25786164650084,26.28005261992191,53.18758813252933,77.36073506772466,34.6366850437794,41.61793791243825,46.880619539546366,28.53661234483463
42.34302916165477,16.067335535308928,25.411677604077745,26.577612985847267,221.23660096039376,35.0,34.37295689701595,51.485886076850505,92.4366620864915,30.182133403287608,35.0,12.136256959883644,15.0
29.011360060844765,65.14332798590684,48.278952762561026,50.690540815882,347.64110638847364,52.0004801056653,19.04294366088136,58.422847582053194,54.48503178269901,37.02577161890002,50.12369810218501,46.724131346713634,41.192408047719844
